"lhs" "op" "rhs" "est.std" "se" "z" "pvalue" "ci.lower" "ci.upper"
"18" "UP" "=~" "UP20" 0.565459036120953 0.0139083447228009 40.6560987228019 0 0.538199181379695 0.59271889086221
"19" "UP" "=~" "UP25" 0.66854626277465 0.0119068145577115 56.1482048396954 0 0.645209335070939 0.691883190478362
"20" "UP" "=~" "UP27" 0.338436533924336 0.0173137695729245 19.5472472068467 0 0.304502169124779 0.372370898723894
"21" "FW" "=~" "FW4" 0.71652917884985 0.0104227528869709 68.7466340822065 0 0.696100958571626 0.736957399128074
"22" "FW" "=~" "FW8" 0.643728020107643 0.0119894131683135 53.6913701338556 0 0.620229202101978 0.667226838113308
"23" "FW" "=~" "FW12" 0.599076113388765 0.0128972999067966 46.4497311621841 0 0.573797870073632 0.624354356703898
"24" "FW" "=~" "FW16" 0.738332028605794 0.00994285969832034 74.2575125273589 0 0.718844381693752 0.757819675517837
"25" "FW" "=~" "FW21" 0.618471363604076 0.0125090326760639 49.4419816160145 0 0.593954110077556 0.642988617130596
"26" "FW" "=~" "FW23" 0.734925223977119 0.0100178831817623 73.3613289996294 0 0.715290533739536 0.754559914214703
"27" "FW" "=~" "FW26" 0.565867770513773 0.0135384433346699 41.7971074314481 0 0.539332909171083 0.592402631856462
"28" "FD1" "~~" "FD1" 0.224390912135116 0.0102751127246794 21.8382920117421 0 0.204252061257656 0.244529763012577
"29" "FD5" "~~" "FD5" 0.496294442463359 0.0139309599005562 35.6252868435537 0 0.468990262788198 0.523598622138521
"30" "FD9" "~~" "FD9" 0.249828292565109 0.0106260829453008 23.5108547383955 0 0.229001552695584 0.270655032434634
"31" "FD13" "~~" "FD13" 0.604303846995956 0.0146379670432337 41.2833179095926 0 0.575613958784333 0.632993735207578
"32" "FD17" "~~" "FD17" 0.600455530628498 0.0146262344588041 41.0533232131433 0 0.571788637859803 0.629122423397193
"33" "SD2" "~~" "SD2" 0.625287132823266 0.016641590202044 37.5737609946954 0 0.592670215381785 0.657904050264747
"34" "SD6" "~~" "SD6" 0.776628664023164 0.015078892109972 51.5043584342356 0 0.747074578560854 0.806182749485475
"35" "SD10" "~~" "SD10" 0.517611127342785 0.0167747716111262 30.856523077755 0 0.484733179136093 0.550489075549478
"36" "SD14" "~~" "SD14" 0.686136419322667 0.0162680409982576 42.1769541517725 0 0.654251644867061 0.718021193778273
"37" "SD18" "~~" "SD18" 0.762527167710316 0.0153265746996565 49.7519623694788 0 0.732487633292626 0.792566702128006
"38" "SD22" "~~" "SD22" 0.654229810415016 0.016498309621955 39.6543540160262 0 0.621893717750194 0.686565903079839
"39" "SD24" "~~" "SD24" 0.67967217346763 0.0163214113014405 41.6429781049415 0 0.647682795139941 0.711661551795318
"40" "UP3" "~~" "UP3" 0.62950165597008 0.0159403653397046 39.4910431821851 0 0.598259114003848 0.660744197936311
"41" "UP7" "~~" "UP7" 0.834166173356911 0.0133984941116063 62.2582035270907 0 0.80790560745109 0.860426739262731
"42" "UP11" "~~" "UP11" 0.460539064759675 0.0155300369697993 29.654730742449 0 0.430100751620293 0.490977377899057
"43" "UP15" "~~" "UP15" 0.825431697707763 0.0136245329458244 60.5842197299496 0 0.798728103827768 0.852135291587758
"44" "UP19" "~~" "UP19" 0.477120161095499 0.0156202353103733 30.5450047080051 0 0.446505062457127 0.507735259733872
"45" "UP20" "~~" "UP20" 0.680256078469163 0.0157291984660966 43.2479811311058 0 0.649427415969931 0.711084740968395
"46" "UP25" "~~" "UP25" 0.553045894530048 0.0159205127342228 34.7379449244256 0 0.52184226295556 0.584249526104536
"47" "UP27" "~~" "UP27" 0.885460712505282 0.0117192242816798 75.5562562182113 0 0.862491454986442 0.908429970024121
"48" "FW4" "~~" "FW4" 0.48658593585676 0.0149364131683605 32.5771609537078 0 0.457311103988564 0.515860767724956
"49" "FW8" "~~" "FW8" 0.585614236128294 0.0154358423263204 37.9385992515442 0 0.555360541097667 0.615867931158921
"50" "FW12" "~~" "FW12" 0.641107810367012 0.0154529289145049 41.487786161058 0 0.610820626238924 0.671394994495099
"51" "FW16" "~~" "FW16" 0.454865815534853 0.0146822636170272 30.9806326462726 0 0.426089107633957 0.483642523435749
"52" "FW21" "~~" "FW21" 0.617493172401714 0.0154729571248523 39.9078965590819 0 0.587166733702672 0.647819611100757
"53" "FW23" "~~" "FW23" 0.459884915162181 0.0147247901749281 31.2320182290425 0 0.431024856739413 0.48874497358495
"54" "FW26" "~~" "FW26" 0.679793666293772 0.0153219375811998 44.3673434049154 0 0.64976322046125 0.709824112126295
"55" "FD" "~~" "FD" 1 0 NA NA 1 1
"56" "SD" "~~" "SD" 1 0 NA NA 1 1
"57" "UP" "~~" "UP" 1 0 NA NA 1 1
"58" "FW" "~~" "FW" 1 0 NA NA 1 1
"59" "FD" "~~" "SD" 0.498568166948166 0.0166755101961555 29.8982256664692 0 0.46588476753987 0.531251566356461
"60" "FD" "~~" "UP" 0.360583556277054 0.0181383729620081 19.8795976371374 0 0.325032998533363 0.396134114020745
"61" "FD" "~~" "FW" -0.0441598065513299 0.0199953408950804 -2.20850481034783 0.0272091028582546 -0.0833499545642884 -0.00496965853837136
"62" "SD" "~~" "UP" 0.265451153781087 0.0206392516738043 12.8614718196397 0 0.224998963832572 0.305903343729601
"63" "SD" "~~" "FW" -0.0943994952859305 0.0213097421922123 -4.42987505125373 9.42877016463228e-06 -0.1361658225025 -0.0526331680693607
"64" "UP" "~~" "FW" -0.0451299776038774 0.0208761854291068 -2.16179233304541 0.0306341867242859 -0.0860465491795065 -0.00421340602824827
