"lhs" "op" "rhs" "est.std" "se" "z" "pvalue" "ci.lower" "ci.upper"
"54" "FW26" "~~" "FW26" 0.887512528919164 0.0239003442679714 37.1338805403113 0 0.840668714935832 0.934356342902497
"55" "FD" "~~" "FD" 1 0 NA NA 1 1
"56" "SD" "~~" "SD" 1 0 NA NA 1 1
"57" "UP" "~~" "UP" 1 0 NA NA 1 1
"58" "FW" "~~" "FW" 1 0 NA NA 1 1
"59" "FD" "~~" "SD" 0.313339785471128 0.043559738617982 7.19333484112729 6.32383034826489e-13 0.227964266603905 0.398715304338351
"60" "FD" "~~" "UP" 0.249159536421685 0.0415028562537261 6.00343106263478 1.93190818897904e-09 0.167815432908839 0.330503639934532
"61" "FD" "~~" "FW" -0.0753924098027539 0.0443341602934771 -1.70054895150109 0.0890277169233922 -0.162285767262795 0.011500947657287
"62" "SD" "~~" "UP" 0.143892549784335 0.046165465398657 3.11688723468434 0.00182771468887588 0.0534099002734378 0.234375199295233
"63" "SD" "~~" "FW" 0.0897691995786577 0.0476824548106908 1.88264635147372 0.0597483103788559 -0.00368669454475479 0.18322509370207
"64" "UP" "~~" "FW" 0.106755461162899 0.0444023928415502 2.40427270538899 0.0162046798246416 0.0197283703660612 0.193782551959736
