id,age,gender,FD1,SD2,UP3,FW4,FD5,SD6,UP7,FW8,FD9,SD10,UP11,FW12,FD13,SD14,UP15,FW16,FD17,SD18,UP19,UP20,FW21,SD22,FW23,SD24,UP25,FW26,UP27,DQS_A_4,FAD_W_1,FAD_W_2,FAD_W_3,FAD_W_4,FAD_W_5,FAD_W_6,FAD_W_7,FAD_W_8,FAD_W_9,FAD_W_10,FAD_W_11,FAD_W_12,FAD_W_13,FAD_W_14,FAD_W_15,FAD_W_16,FAD_W_17,FAD_W_18,FAD_W_19,FAD_W_20,FAD_W_21,FAD_W_22,FAD_W_23,FAD_W_24,FAD_W_25,FAD_W_26,FAD_W_27,DQS_B_2,LOC_1,LOC_2,LOC_3,LOC_4,LOC_5,LOC_6,LOC_7,Rosenberg_1,Rosenberg_2,Rosenberg_3,Rosenberg_4,Rosenberg_5,Rosenberg_6,Rosenberg_7,Rosenberg_8,Rosenberg_9,Rosenberg_10,BSCS_1,BSCS_2,BSCS_3,BSCS_4,BSCS_5,BSCS_6,BSCS_7,BSCS_8,BSCS_9,BSCS_10,BSCS_11,BSCS_12,BSCS_13,DQS_C_3,GBJW_1,GBJW_2,GBJW_3,GBJW_4,GBJW_5,GBJW_6,GBJW_7,sample_id
725,44,2,2,4,4,4,3,3,3,3,2,3,4,4,2,3,3,4,3,3,2,3,2,4,4,3,3,4,3,4,2,4,3,2,3,2,3,3,2,3,4,3,3,2,2,3,2,3,2,3,2,4,3,3,3,3,3,2,5,5,5,5,4,4,4,4,2,3,3,2,2,4,2,2,3,3,2,1,2,4,2,4,3,2,4,2,1,1,3,3,3,3,3,3,3,3,2
726,54,2,3,3,3,5,3,3,5,4,3,3,5,3,3,3,4,5,4,3,4,3,5,3,3,2,4,3,5,4,3,2,3,3,3,3,5,4,3,3,5,3,3,3,5,5,3,3,4,3,5,3,4,2,3,3,5,2,5,5,4,6,4,4,3,2,3,2,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,3,2,3,4,3,3,3,4,3,3,1
727,55,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,2,4,4,2,2,2,4,4,4,4,2,4,4,4,4,5,4,4,4,4,2,4,4,5,4,4,5,2,5,5,5,5,6,5,5,3,2,3,3,2,2,3,3,2,2,3,2,4,4,5,4,4,3,2,4,4,2,3,3,5,5,4,3,4,4,5,2
728,35,2,2,2,5,5,2,1,5,4,1,2,4,5,2,2,4,5,5,2,5,4,4,1,4,4,4,4,4,4,4,2,4,2,2,1,5,4,4,2,4,5,4,3,4,4,4,2,5,4,5,2,4,4,4,5,4,2,5,2,2,5,3,7,6,3,3,2,2,4,1,2,4,4,3,4,5,4,4,2,5,1,1,3,1,4,3,4,3,5,6,2,1,5,2,2,1
729,37,1,3,3,3,4,3,2,4,3,4,3,4,2,3,3,4,5,4,3,4,4,3,3,3,4,3,2,4,4,3,2,3,3,3,2,4,3,4,4,4,3,3,4,4,5,4,3,3,4,4,3,3,4,4,2,3,2,2,2,2,4,4,6,4,2,2,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,2,2,4,2,2,2,3,3,3,2,2,4,2,2,2
730,45,1,3,3,5,4,5,3,5,4,1,1,5,1,5,3,5,5,5,4,4,5,4,4,3,1,4,3,5,4,1,3,4,1,5,3,5,4,3,3,5,1,5,3,5,1,3,3,5,4,4,4,3,4,4,3,5,2,6,7,5,7,1,5,1,1,4,2,2,4,4,1,2,4,1,3,5,2,3,5,2,3,1,3,3,3,2,3,3,4,5,4,1,2,1,1,1
731,28,2,3,5,4,4,3,4,4,3,3,4,3,3,3,4,4,4,4,4,3,4,4,5,2,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,3,3,4,4,3,3,5,4,3,4,4,4,2,4,4,3,3,2,1,1,1,1,4,6,5,2,2,3,3,3,2,3,3,2,3,2,3,3,1,5,1,5,5,1,5,3,4,1,3,4,4,4,3,4,4,4,2
732,31,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,3,2,2,3,3,4,4,4,3,3,3,4,2,3,3,3,3,3,3,4,2,3,3,3,3,3,4,4,3,3,3,4,2,4,3,4,3,3,4,2,4,4,4,5,3,4,4,2,3,2,3,4,3,2,3,3,2,5,5,2,5,3,4,1,1,4,1,5,3,5,3,3,4,3,3,3,3,3,2
733,27,2,2,4,4,2,2,2,4,3,1,1,4,2,3,2,5,4,5,2,2,4,3,4,2,5,4,2,5,4,2,4,5,1,2,2,5,3,1,2,4,2,4,3,4,2,4,2,3,4,2,4,2,4,5,1,4,2,5,5,6,7,2,2,3,1,4,1,2,4,4,1,3,4,2,4,5,2,4,3,3,2,1,4,2,4,4,4,3,2,3,2,4,3,2,3,1
734,26,1,2,2,2,3,2,3,5,3,2,2,4,3,3,3,3,4,3,4,4,4,3,4,4,3,3,3,4,4,2,2,2,3,3,2,5,3,2,1,4,3,3,3,3,4,2,4,4,4,3,4,4,3,4,3,4,2,4,4,5,5,4,5,4,3,2,3,3,2,2,3,2,2,3,2,4,2,1,4,3,2,1,3,2,2,3,4,3,4,4,3,3,4,3,3,2
735,52,1,2,4,3,4,2,1,5,4,1,3,4,2,2,3,3,5,3,2,4,2,3,3,4,3,2,4,4,4,2,3,3,3,3,1,4,5,2,4,4,2,3,3,5,5,3,4,4,3,4,4,4,4,2,3,4,2,4,4,5,3,4,6,5,1,4,1,1,4,4,1,3,4,1,5,5,5,5,4,4,3,1,5,4,4,4,5,3,4,4,2,2,4,1,1,1
736,44,2,3,3,3,4,2,4,4,4,3,3,4,4,3,3,4,4,4,4,4,3,4,4,3,3,3,4,4,4,2,3,4,4,2,3,5,4,3,3,4,3,5,3,4,4,4,4,4,3,4,3,3,4,4,4,4,2,5,5,3,2,5,6,6,3,2,3,3,2,2,3,3,2,3,1,4,2,2,5,2,2,3,3,3,2,2,3,3,4,4,4,3,4,3,3,2
737,29,2,4,2,4,4,4,2,5,4,4,4,3,2,5,2,4,2,4,4,4,4,4,5,4,5,4,5,4,4,4,4,3,3,4,2,4,4,4,2,4,2,4,4,4,4,2,3,4,4,4,4,4,5,4,4,5,2,6,5,6,5,4,3,4,3,2,4,3,1,2,4,2,2,4,2,4,3,3,5,3,5,2,2,5,3,2,2,3,4,3,4,5,3,4,2,2
738,30,2,2,2,2,5,1,2,5,2,1,2,4,3,2,3,3,5,3,2,4,3,4,2,2,2,2,2,5,4,2,2,3,2,2,2,5,3,3,2,4,3,3,4,5,5,3,2,4,4,5,2,3,2,2,2,4,2,3,3,5,6,6,5,6,1,4,2,2,4,4,1,4,4,2,3,5,2,3,5,4,3,1,3,2,4,3,3,3,2,4,2,3,2,2,2,2
739,37,3,2,3,3,5,2,3,4,3,2,2,4,2,3,2,2,3,4,2,3,4,4,4,5,2,3,4,5,4,2,3,4,2,2,3,5,4,2,2,4,3,4,3,4,3,4,2,4,4,4,4,5,2,4,3,5,2,4,4,5,4,4,6,6,2,3,3,3,2,3,3,3,3,3,2,4,2,2,5,3,3,2,4,4,4,2,4,3,5,4,4,4,5,3,3,1
740,25,2,3,2,4,4,3,1,5,3,2,2,5,2,2,2,4,2,4,4,4,4,4,4,4,4,5,4,4,4,2,2,5,3,2,1,5,4,2,2,5,3,4,2,5,3,4,4,5,4,2,5,2,5,4,3,5,2,6,6,7,7,5,5,5,3,4,1,2,4,3,2,3,3,1,2,4,4,4,3,2,3,2,3,4,3,3,2,3,4,2,1,3,3,2,2,1
741,56,1,2,4,2,5,3,1,5,4,2,2,4,3,3,4,2,5,2,3,3,3,4,4,4,2,4,3,5,4,1,4,2,2,1,1,5,3,2,2,4,4,5,3,5,4,2,5,4,4,4,4,5,3,2,2,5,2,4,5,5,6,4,6,6,2,2,3,3,3,2,3,3,2,3,3,4,3,1,5,4,2,2,4,4,2,4,4,3,3,5,4,4,4,4,3,2
742,26,2,2,3,2,5,2,2,4,3,2,3,5,1,1,4,3,4,4,2,3,2,4,4,3,5,3,2,5,4,3,3,4,2,2,2,4,2,2,2,5,1,2,4,4,4,3,4,4,4,4,3,4,5,2,2,5,2,2,5,3,4,5,5,5,2,3,3,3,2,2,3,3,3,2,5,3,3,4,4,4,2,5,2,5,5,3,2,3,4,4,4,1,4,3,2,2
743,64,1,5,3,3,1,5,1,5,5,5,1,5,1,3,1,4,5,5,5,5,5,4,5,5,2,5,1,5,4,5,2,4,5,4,1,5,5,5,1,5,1,4,1,4,5,5,5,5,5,3,3,1,3,4,3,5,2,4,4,5,5,2,3,3,3,2,4,3,1,1,4,1,1,3,4,2,2,4,4,5,1,2,2,1,4,4,4,3,1,2,2,1,2,1,1,2
744,45,2,1,4,4,4,2,1,5,4,1,2,3,2,2,3,3,4,2,2,4,4,3,4,4,3,3,2,5,4,1,3,3,2,1,1,5,4,1,2,4,1,2,2,4,4,2,3,4,4,3,4,4,3,3,1,4,2,3,3,3,5,3,4,6,2,2,2,3,4,2,3,4,3,2,4,3,3,3,4,2,2,2,2,4,4,2,2,3,2,2,2,2,4,1,2,1
745,31,2,1,2,2,5,2,3,2,3,2,1,2,3,2,4,3,4,2,3,2,2,5,4,4,2,2,4,2,4,2,4,2,3,2,2,2,4,2,2,2,3,2,4,2,4,2,3,2,3,4,3,3,4,2,4,2,2,3,4,3,3,5,5,5,3,1,3,3,2,2,3,3,2,3,1,1,2,2,4,3,4,4,1,5,2,2,2,3,4,4,4,2,4,3,4,1
746,44,1,3,2,2,4,2,1,4,4,2,1,4,3,4,2,2,5,3,2,5,2,5,1,4,2,2,3,4,4,2,2,2,2,3,1,4,4,1,1,3,3,5,3,4,5,2,1,4,3,4,2,4,2,3,4,4,2,5,5,3,4,5,6,6,3,1,3,3,2,2,3,3,2,3,4,4,1,2,4,3,3,2,2,3,4,2,2,3,4,4,3,2,3,3,3,2
747,48,2,3,4,3,3,3,3,5,3,3,2,5,4,4,3,2,4,4,3,4,4,2,3,4,3,3,4,4,4,2,3,3,3,4,3,4,3,2,3,4,4,3,3,4,4,4,4,3,4,3,3,4,3,3,3,4,2,4,5,3,4,5,5,5,2,3,2,3,3,2,3,3,3,2,3,2,2,2,5,1,4,3,3,4,2,3,1,3,4,4,4,3,4,4,4,1
748,44,1,2,2,4,4,2,2,5,3,2,1,4,3,2,2,5,3,4,2,3,2,3,4,2,1,3,2,5,4,2,2,4,2,5,3,4,3,2,1,4,2,2,4,5,3,4,3,4,3,2,3,2,3,2,3,3,2,5,5,2,6,2,5,5,4,4,3,4,2,3,4,3,3,2,2,3,1,3,4,2,4,5,2,4,4,1,1,3,2,3,2,3,2,2,3,1
749,42,2,3,3,3,4,4,3,4,4,3,3,4,2,4,3,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,4,4,4,3,4,2,4,3,4,4,3,4,4,3,4,4,4,5,4,4,4,2,2,2,4,4,4,5,4,1,4,2,1,4,4,1,3,4,1,4,5,2,4,3,3,3,1,5,2,5,3,4,3,3,3,4,1,3,3,1,1
750,37,1,2,2,2,5,2,2,5,2,1,1,4,3,2,3,4,4,2,3,4,3,4,3,3,4,3,2,5,4,2,2,2,4,3,2,4,3,2,2,4,3,3,3,4,4,2,2,4,3,5,2,4,3,2,3,4,2,3,2,2,3,5,6,5,2,3,3,3,3,2,3,3,3,3,2,4,1,2,4,3,3,2,3,4,3,2,3,3,3,4,3,3,4,4,2,1
751,31,1,1,4,3,4,3,2,4,3,2,3,4,3,2,3,3,4,3,3,4,3,4,4,4,3,3,3,5,4,2,3,3,2,3,2,3,4,3,4,4,3,3,4,4,5,3,3,4,4,4,4,4,4,3,3,5,2,2,4,5,4,5,5,4,4,2,2,3,3,2,3,2,2,3,4,4,2,4,3,4,2,1,4,3,4,3,2,3,4,4,4,4,4,2,1,1
752,28,1,1,3,4,4,2,2,5,4,2,2,4,4,4,4,4,4,4,5,3,4,5,3,4,4,4,4,4,4,3,3,4,2,2,2,4,4,3,4,4,4,4,3,4,4,4,5,2,5,5,4,4,4,4,2,5,2,6,5,3,4,3,5,6,2,2,3,4,2,3,3,3,2,3,4,5,4,3,2,5,1,1,4,1,4,3,4,3,4,4,4,3,5,4,2,1
753,35,2,3,3,4,4,3,1,5,3,4,3,4,3,4,3,4,4,5,2,4,3,4,4,3,3,4,3,5,4,3,4,4,2,3,1,5,4,4,3,5,2,4,3,4,4,4,2,4,4,4,4,4,3,3,4,5,2,5,5,5,5,4,4,6,2,3,2,3,3,4,2,4,3,2,5,4,3,4,5,2,3,4,2,4,4,2,4,3,4,4,4,2,4,3,4,2
754,30,2,2,4,3,3,3,2,4,4,2,2,4,2,2,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,1,3,3,2,4,1,4,5,2,4,5,1,5,3,4,5,2,4,4,4,4,4,3,4,3,2,4,2,3,4,5,5,5,4,4,2,3,2,3,3,3,2,3,3,2,5,4,3,4,3,5,1,1,4,2,5,4,4,3,3,3,3,3,3,2,5,2
755,40,1,2,3,3,4,1,2,4,5,2,2,2,4,1,2,2,5,3,2,2,2,3,4,5,4,2,4,4,4,2,3,3,2,1,2,4,5,2,3,2,4,3,3,4,5,4,2,2,3,3,4,4,4,2,4,4,2,2,3,4,3,5,6,6,4,2,3,3,2,2,3,3,1,4,1,1,2,1,5,1,5,4,1,4,1,1,1,3,4,4,4,2,4,3,2,2
756,39,2,2,3,3,3,2,2,4,3,2,2,5,3,3,2,2,4,3,4,4,2,2,3,2,2,3,3,5,4,2,2,3,2,2,1,4,3,2,3,4,3,4,3,4,3,3,3,4,2,2,3,3,3,2,3,4,2,3,2,3,2,4,5,4,2,3,2,2,3,3,2,3,3,3,2,3,2,2,3,2,3,1,3,2,3,2,2,3,3,3,3,4,3,3,2,1
757,43,1,3,3,4,3,3,2,5,3,3,2,4,2,4,3,4,3,4,3,4,3,3,3,3,3,4,3,4,4,3,3,4,2,3,2,5,3,3,2,2,2,4,3,4,3,4,3,4,3,2,3,3,3,4,3,4,2,5,5,4,4,4,4,4,3,2,3,3,2,2,3,2,2,3,3,4,3,3,4,2,3,3,2,3,3,2,3,3,4,3,2,3,3,2,2,1
758,48,1,2,1,3,5,4,1,5,5,1,2,3,1,3,1,2,5,3,2,4,3,5,3,5,3,3,5,4,4,2,3,3,4,3,1,4,5,1,2,3,1,3,1,4,5,3,3,4,3,5,3,5,3,2,5,4,2,1,2,2,3,4,6,5,1,4,2,2,4,4,1,3,4,1,4,5,3,3,4,3,4,1,3,2,3,2,5,3,4,2,4,3,4,3,4,1
759,45,1,3,4,4,4,3,1,4,4,3,3,4,1,4,2,3,4,3,2,3,5,3,4,4,3,4,2,4,4,3,4,3,3,3,1,4,4,3,3,5,2,4,3,5,4,4,3,5,5,3,4,4,4,4,1,4,2,4,6,5,5,2,5,4,2,2,4,4,1,1,4,2,1,3,3,2,2,1,5,3,3,4,1,4,3,2,1,3,3,2,3,3,2,1,1,1
760,32,2,3,3,4,4,3,2,5,4,3,3,5,4,4,4,4,4,4,4,4,4,3,3,3,2,4,4,5,4,3,4,4,4,3,2,4,4,3,2,4,3,4,3,3,4,4,4,4,4,3,3,3,3,4,4,4,2,4,3,5,4,5,5,5,2,3,2,3,3,3,2,3,3,2,4,5,3,4,3,4,2,1,4,3,4,3,4,3,2,2,2,3,4,2,1,1
761,37,2,3,3,3,3,2,1,4,5,4,3,4,3,2,3,4,5,4,3,4,3,4,4,4,3,3,2,5,4,3,3,2,2,3,1,4,4,3,3,3,2,4,2,5,5,4,3,4,4,5,4,3,3,3,2,4,2,2,4,4,5,4,4,5,3,3,3,3,3,3,3,4,3,2,4,3,4,1,5,5,3,3,3,3,4,3,4,3,4,4,3,2,3,2,3,2
762,60,1,3,3,3,3,1,2,5,2,4,4,5,4,1,4,5,2,5,5,4,4,4,5,3,5,3,2,2,4,4,4,4,3,1,4,5,5,4,4,5,5,3,3,5,4,5,2,5,4,5,4,4,4,3,2,5,2,5,5,2,4,5,6,3,3,4,3,3,2,4,2,4,2,3,4,4,5,5,4,5,4,2,2,4,4,3,4,3,5,6,4,4,5,4,2,1
763,38,2,1,4,3,4,2,2,4,2,2,4,4,4,2,4,2,4,2,4,2,3,4,2,3,4,3,3,4,4,2,4,4,3,2,2,3,4,2,4,2,4,2,4,3,4,3,3,3,3,3,2,3,4,2,3,3,2,4,5,4,3,4,6,5,2,2,3,3,4,2,3,4,3,3,4,4,5,4,3,3,3,2,3,3,4,4,3,3,4,4,4,2,4,3,2,1
764,29,2,4,2,4,4,4,2,5,4,4,2,5,3,4,3,3,4,5,2,4,5,4,2,4,2,3,4,5,4,4,4,3,2,5,2,5,4,4,2,4,2,4,3,5,5,4,2,5,5,4,3,4,2,5,4,5,2,5,7,4,5,5,3,4,1,4,2,2,4,4,2,4,4,1,4,4,3,4,2,5,2,4,4,2,3,4,3,3,4,2,2,2,4,2,2,2
765,29,2,3,5,5,4,4,3,4,3,4,4,4,1,4,2,5,3,5,4,3,4,3,3,4,4,5,3,5,4,4,4,5,3,3,3,4,2,4,4,5,1,4,3,5,3,5,5,4,5,2,3,3,4,4,3,5,2,6,6,3,7,3,6,5,1,4,1,1,4,4,1,2,4,1,5,5,3,4,3,3,1,3,4,1,4,4,5,3,4,1,4,4,4,3,2,2
766,44,2,2,3,4,3,2,3,4,3,2,1,4,3,2,3,3,3,4,3,3,3,3,3,3,1,3,4,3,4,2,3,4,2,2,2,4,3,3,2,3,3,4,4,3,4,5,3,3,3,3,3,4,2,3,3,2,2,2,2,2,5,6,6,6,3,2,3,3,2,2,3,2,2,3,4,4,3,3,4,3,4,3,2,4,4,2,4,3,4,4,4,3,4,3,3,2
767,43,1,1,3,3,4,1,3,5,4,1,2,5,5,2,3,3,5,2,3,4,3,4,4,4,4,3,4,4,4,1,2,4,4,1,3,5,4,1,1,5,5,2,3,4,5,2,3,4,3,4,4,5,4,3,5,5,2,1,1,4,1,6,7,6,3,1,3,4,1,1,4,3,1,3,2,2,2,2,5,4,3,3,1,4,2,1,1,3,4,5,6,3,4,3,2,1
768,33,2,3,3,4,4,3,2,4,3,2,3,4,3,2,4,4,4,4,3,4,3,4,2,3,4,4,3,4,4,3,3,4,2,3,2,4,3,3,2,4,4,3,4,4,4,4,2,4,2,4,2,3,4,3,2,4,2,5,5,4,4,5,5,5,3,3,3,3,2,2,3,3,2,3,1,2,3,2,4,2,4,3,2,3,1,3,2,3,4,4,4,2,4,3,3,1
769,32,2,3,3,4,4,3,3,4,3,3,3,4,3,3,3,4,5,3,3,4,4,4,4,3,3,3,3,4,4,3,3,3,4,3,3,4,5,3,2,4,2,3,3,4,5,3,3,4,4,4,3,4,4,4,3,4,2,4,4,4,4,5,5,4,2,3,2,3,3,2,2,3,3,2,4,4,4,3,4,3,3,4,3,4,3,4,2,3,3,4,3,4,4,3,2,2
770,43,2,3,3,4,5,3,3,4,4,3,3,4,3,2,4,4,5,4,3,4,3,4,3,4,4,4,4,4,4,3,3,3,4,3,2,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,3,4,3,3,4,4,2,5,5,5,6,4,6,6,3,2,3,3,2,3,3,2,2,3,3,4,2,3,4,2,3,3,3,4,4,3,2,3,4,4,3,4,4,3,3,1
771,35,2,2,3,4,4,2,2,4,4,2,4,2,2,2,2,4,3,4,2,4,4,2,4,4,4,4,4,2,4,2,2,4,2,2,2,4,4,2,4,4,4,4,1,4,3,4,3,2,4,2,4,4,4,4,2,4,2,3,5,5,3,5,5,5,4,2,3,3,2,2,3,2,2,3,4,4,4,2,4,4,2,4,4,4,2,2,2,3,4,4,2,2,4,2,2,2
772,27,2,1,1,5,5,2,1,5,3,1,1,4,2,2,2,4,3,2,1,5,2,4,1,4,2,4,3,5,4,1,1,4,3,2,1,5,3,1,2,4,1,2,2,4,3,2,2,4,2,4,1,3,2,2,2,5,2,2,2,2,2,5,4,6,3,3,2,3,3,3,3,3,3,2,2,5,2,2,4,4,1,1,3,2,4,2,4,3,2,3,2,1,2,1,1,1
773,49,1,2,3,3,4,3,2,4,3,2,3,4,2,3,4,3,5,3,3,4,3,4,3,3,4,3,4,4,4,2,3,4,2,3,2,4,3,3,4,4,2,4,4,4,5,3,4,3,3,3,4,3,4,3,4,4,2,4,5,5,4,3,5,5,2,3,2,2,3,4,1,3,2,2,4,5,4,2,4,4,3,2,4,3,4,4,4,3,4,4,4,3,4,5,3,2
774,64,1,2,2,4,4,2,2,4,4,2,2,3,4,2,2,3,4,3,3,2,3,4,3,4,3,3,4,4,4,2,2,4,3,2,2,4,4,3,4,2,4,2,2,4,4,2,4,4,4,2,4,4,2,3,5,4,2,2,2,4,3,5,6,6,2,3,2,3,3,3,3,3,2,2,3,4,2,4,3,3,2,3,4,3,4,4,4,3,4,4,4,3,4,2,2,2
775,50,1,3,4,4,4,3,2,5,4,3,3,5,3,3,3,4,5,5,3,5,4,4,4,4,5,4,2,5,4,3,3,4,2,4,2,5,5,4,3,5,3,4,4,5,4,3,4,5,4,3,5,3,5,4,2,5,2,4,5,5,5,3,6,3,2,4,3,3,4,4,3,4,3,3,4,5,4,4,3,3,2,1,3,3,4,3,4,3,4,4,3,3,4,3,2,2
776,21,2,1,2,2,4,2,2,3,4,1,2,4,3,2,2,3,4,3,2,3,2,4,3,4,2,2,3,4,4,2,3,2,2,2,2,3,4,2,2,2,3,2,2,4,4,2,2,3,3,3,2,3,3,3,2,4,2,4,3,3,3,4,4,5,2,3,2,2,3,3,2,2,3,2,3,4,2,3,4,4,2,1,3,2,4,2,4,3,3,4,3,2,3,4,3,2
777,60,1,3,4,3,4,4,3,5,4,4,2,4,4,3,3,2,5,5,4,4,4,3,4,3,3,3,4,5,4,3,4,2,3,4,3,5,4,3,3,5,3,4,4,5,4,4,2,5,4,4,4,4,4,3,3,5,2,3,4,4,6,4,5,4,3,2,3,3,3,2,3,4,3,3,3,2,2,3,5,3,4,3,2,4,4,2,2,3,4,3,4,2,4,2,2,2
778,39,2,4,5,2,4,4,2,4,4,2,4,4,2,3,3,4,4,4,4,4,4,4,4,2,4,4,1,4,4,2,4,4,4,3,2,4,3,2,4,4,2,2,4,4,4,4,3,4,4,4,4,3,5,4,2,4,2,2,5,2,5,6,5,5,2,4,2,1,4,3,2,4,4,2,3,4,3,3,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2,1,1,2
779,30,2,1,3,5,5,2,2,3,4,1,1,5,4,1,5,3,5,5,2,5,2,5,4,5,1,2,4,5,4,1,3,3,2,1,2,5,4,1,1,5,5,3,5,5,5,5,2,5,4,4,4,4,2,1,3,5,2,5,3,4,6,5,7,7,2,4,1,3,4,3,2,4,4,2,1,2,1,1,5,4,4,1,2,3,1,4,1,3,6,6,5,3,6,6,5,1
780,46,1,3,3,4,4,2,1,5,2,3,2,5,3,3,3,2,2,4,4,4,4,3,2,2,3,3,2,5,4,4,2,4,2,4,1,5,2,3,2,5,3,4,3,5,2,4,4,4,4,4,2,4,3,4,2,5,2,3,5,4,5,3,6,5,1,3,3,3,3,3,3,3,4,2,4,4,4,4,3,4,2,2,3,3,4,3,4,3,3,2,4,3,4,1,2,2
781,32,1,2,3,4,4,2,2,2,2,2,4,4,4,2,3,2,2,3,2,4,3,3,4,3,2,2,4,4,4,2,4,2,4,2,3,4,2,2,4,3,4,4,4,3,3,2,2,4,3,3,4,3,4,4,4,4,2,4,3,3,2,5,5,6,3,1,3,3,2,2,3,3,1,3,2,2,2,2,5,4,3,2,2,4,4,2,4,3,1,3,2,4,4,2,2,2
782,39,2,4,2,3,4,4,3,4,4,3,4,5,3,4,2,2,5,4,2,2,3,2,4,4,3,3,4,4,4,3,2,3,2,4,3,4,4,4,4,5,2,5,1,4,5,4,2,2,5,2,4,4,4,4,2,4,2,4,2,5,7,5,5,4,3,3,3,3,3,3,3,3,2,3,4,5,1,4,4,2,3,2,3,3,5,4,4,3,3,2,3,4,4,2,1,2
783,29,2,3,4,4,4,2,3,2,4,2,3,4,2,2,4,4,5,4,4,3,4,4,4,4,4,4,4,3,4,2,4,4,3,2,2,4,4,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,5,5,3,5,5,5,5,3,3,2,3,3,2,3,3,2,2,3,2,3,3,4,4,4,4,2,4,4,2,2,3,4,4,4,3,4,3,3,1
784,43,1,3,3,4,4,3,2,4,3,3,2,4,4,3,3,4,5,4,3,4,3,4,3,4,2,3,3,4,4,3,2,3,2,3,2,5,3,3,2,4,4,4,3,4,4,4,2,3,4,4,2,3,4,3,2,5,2,2,2,4,5,5,6,5,2,3,3,3,3,3,2,3,3,2,3,4,2,2,4,4,2,1,2,3,4,2,3,3,4,4,4,2,4,3,2,2
785,40,1,3,2,3,2,4,3,4,4,3,3,3,2,4,3,3,3,3,3,3,4,2,4,3,4,3,2,4,4,3,4,3,2,4,3,3,4,3,2,3,2,4,4,4,3,2,2,3,4,2,4,3,5,4,2,4,2,6,5,5,5,3,4,4,1,4,2,2,3,4,2,3,3,2,3,4,4,3,3,4,2,3,2,3,2,3,4,3,4,3,3,2,3,2,2,2
786,55,2,2,3,3,5,2,2,3,3,1,3,4,3,2,4,4,4,4,2,2,3,4,3,3,3,3,2,4,4,2,3,3,2,1,3,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,4,3,4,4,5,5,5,3,3,3,3,1,3,3,3,2,3,2,4,2,3,2,4,2,1,2,2,3,2,4,3,4,4,4,3,4,3,3,1
787,27,2,3,4,4,4,3,2,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,4,4,4,3,3,4,4,3,3,4,3,3,3,3,3,2,3,4,3,3,4,4,4,3,3,4,4,3,4,3,4,3,3,3,2,4,4,5,5,4,5,5,1,4,2,2,3,3,2,3,4,1,3,4,3,2,4,4,4,5,3,4,4,2,3,3,3,4,3,2,3,3,1,2
788,37,1,5,5,2,5,5,3,3,5,5,5,3,2,4,4,4,5,5,4,4,4,4,5,5,5,3,2,4,4,5,5,3,3,5,3,4,4,4,5,4,4,5,4,5,5,5,3,3,4,4,5,4,5,3,3,4,2,5,7,5,5,4,7,5,1,4,2,1,4,4,2,1,4,1,5,5,5,2,3,3,1,1,5,2,5,3,5,3,5,5,4,2,6,5,3,2
789,44,1,4,3,4,4,4,3,3,4,3,3,4,2,2,2,3,5,4,2,4,4,4,4,2,4,4,2,4,4,3,4,3,3,3,2,4,4,2,3,4,2,2,3,4,4,2,2,3,4,2,4,4,4,3,2,4,2,5,5,4,5,5,6,5,3,2,3,3,2,2,3,3,2,3,3,3,2,2,4,3,3,3,2,4,4,3,2,3,4,4,4,4,4,2,2,1
790,39,2,3,4,4,3,3,1,4,3,3,3,3,2,4,3,3,3,3,1,2,4,3,4,2,4,4,2,4,4,3,4,3,4,3,3,3,2,3,4,3,3,3,3,3,3,3,4,3,3,3,2,4,3,2,4,3,2,5,3,5,5,4,4,4,2,2,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,2,2,3,3,2,3,3,5,1,3,1,4,1,2,1
791,26,2,2,3,2,5,4,1,5,4,2,2,5,2,2,4,4,4,4,4,4,2,4,4,4,4,3,2,4,4,4,2,3,2,2,2,2,3,4,4,5,4,4,4,4,4,5,2,2,3,5,2,3,4,3,2,2,2,3,5,2,6,5,4,3,2,4,3,2,4,4,2,4,4,2,3,4,3,4,4,2,2,2,4,3,4,5,5,3,6,4,4,2,5,3,2,2
792,37,1,2,2,2,5,3,2,4,1,2,1,5,2,2,2,4,5,3,2,2,4,4,3,4,3,2,4,5,4,2,2,4,2,2,2,5,4,1,2,4,3,2,2,4,5,4,3,4,3,3,2,4,2,3,4,4,2,2,2,1,4,4,4,5,2,3,2,3,3,4,2,3,2,2,2,5,1,2,4,4,2,2,3,4,2,2,4,3,4,3,5,3,5,2,1,1
