dataset,session,subjID,expID,gender,age,edu,faEdu,moEdu,faOccu,moOccu,subjSES,famIncome,native,FD1,SD2,UP3,FW4,FD5,SD6,UP7,FW8,FD9,SD10,UP11,FW12,FD13,SD14,UP15,FW16,FD17,SD18,UP19,UP20,FW21,check,SD22,FW23,SD24,UP25,FW26,UP27,Q28,Q29,Q30,Q31,Q32,Q33,SES1,SES2,SES3,SES4,SES5,SES6,SES7,SES8,SES9,SES10,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20,IPC21,IPC22,IPC23,IPC24,BFI_A1,BFI_A2,BFI_A3,BFI_A4,BFI_A5,BFI_A6,BFI_A7,BFI_A8,BFI_A9,BFI_C1,BFI_C2,BFI_C3,BFI_C4,BFI_C5,BFI_C6,BFI_C7,BFI_C8,BFI_C9,BFI_N1,BFI_N2,BFI_N3,BFI_N4,BFI_N5,BFI_N6,BFI_N7,BFI_N8,BFI_O1,BFI_O2,BFI_O3,BFI_O4,BFI_O5,BFI_O6,BFI_O7,BFI_O8,BFI_O9,BFI_O10,BFI_E1,BFI_E2,BFI_E3,BFI_E4,BFI_E5,BFI_E6,BFI_E7,BFI_E8,justsens_1,justsens_2,justsens_3,justsens_4,justsens_5,justsens_6,justsens_7,justsens_8,Intuitest_1,Intuitest_2,Intuitest_3,IRI_cn_1,IRI_cn_2,IRI_cn_3,IRI_cn_4,IRI_cn_5,IRI_cn_6,IRI_cn_7,IRI_cn_8,IRI_cn_9,IRI_cn_10,IRI_cn_11,IRI_cn_12,IRI_cn_13,IRI_cn_14,Relat_SE_1,Relat_SE_2,Relat_SE_3,Relat_SE_4,Relat_SE_5,Relat_SE_6,Relat_SE_7,Relat_SE_8,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,disgust_8,disgust_9,disgust_10,disgust_11,disgust_12,disgust_13,disgust_14,disgust_15,disgust_16,disgust_17,disgust_18,disgust_19,disgust_20,disgust_21,disgust_22,disgust_23,disgust_24,disgust_25,disgust_26,disgust_27,disgust_28,disgust_29,disgust_30,BelievJust_1,BelievJust_2,BelievJust_3,BelievJust_4,BelievJust_5,BelievJust_6,BelievJust_7,BelievJust_8,BelievJust_9,BelievJust_10,BelievJust_11,BelievJust_12,BelievJust_13,dist_prac1,dist_prac2,GoodNeut_4,GoodBad_1,SelfNeut_1,SelfSelf,SelfBad_1,SelfStra_1,NeutBad_1,GoodBad_2,SelfGood_1,SelfBad_2,GoodNeut_1,SelfGood_2,NeutBad_2,SelfStra_2,SelfNeut_2,GoodNeut_2,GoodBad_3,GoodBad_4,NeutBad_3,SelfGood_3,SelfStra_3,NeutBad_4,SelfNeut_3,SelfBad_3,SelfBad_4,SelfGood_4,GoodNeut_3,SelfNeut_4,SelfStra_4,morId_16,morSlfImg_1,morSlfImg_2,morSlfImg_3,morSlfImg_4,morSlfImg_5,morSlfImg_6,morSlfImg_7,morSlfImg_8,morSlfImg_9,morId_1,morId_2,morId_3,morId_4,morId_5,morId_6,morId_7,morId_8,morId_9,morId_10,morId_11,morId_12,morId_13,morId_14,morId_15
5,1,4214,exp4.2,1,19,5,3,6,5,4,5,4000,NA,2,2,2,2,1,2,3,2,2,2,3,2,2,1,1,2,4,4,2,4,3,NA,1,4,2,1,5,2,NA,NA,NA,NA,NA,NA,4,4,1,1,1,4,3,4,2,3,-3,1,1,-3,-3,2,-2,3,-3,2,2,2,3,1,3,2,2,-1,1,-3,2,2,1,-2,4,2,2,4,4,2,1,4,2,4,3,4,4,3,4,5,5,4,5,4,5,5,5,3,2,2,3,2,4,3,4,2,4,5,4,2,1,2,4,3,3,4,4,5,5,4,0,2,1,0,3,4,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,3,2,1,1,1,1,4,4,4,3,4,3,4,4,4,4,3,4,4,4,2,3,2,4,1,8,5,5,4,6,6,5,4,5,5,6,6,6,6,1,48,10,1,1,1,49,100,16,48,31,49,10,31,5,100,1,10,1,1,26,31,100,30,1,48,49,25,10,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4215,exp4.2,1,21,5,4,2,2,5,4,2500,NA,3,4,3,2,2,2,4,2,3,2,4,1,3,4,3,4,3,4,3,4,2,NA,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,3,2,3,2,4,2,2,3,3,3,1,-2,-2,2,-1,1,-3,1,2,1,-3,-3,2,-3,1,-3,1,-2,1,-3,2,1,1,-3,3,2,3,3,3,3,3,4,3,3,1,2,2,2,5,4,4,3,4,4,4,5,4,2,2,2,2,2,3,2,5,1,2,3,4,4,2,2,2,2,2,4,4,4,4,3,1,0,1,0,2,1,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,4,2,1,3,2,1,3,4,1,2,3,3,4,4,2,2,4,4,1,4,1,2,1,4,1,8,5,4,5,4,3,4,4,4,4,3,2,3,4,82,50,40,73,49,0,68,41,47,71,33,61,52,30,68,50,49,51,70,75,50,30,50,54,54,49,66,31,46,49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4217,exp4.2,2,19,5,1,1,2,2,5,1000,NA,3,2,2,2,2,3,4,4,2,2,4,4,2,4,4,3,2,4,3,4,3,NA,3,4,3,3,3,4,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,3,3,3,1,1,-3,-3,-3,1,1,-3,1,-3,-3,1,1,-3,-3,-3,-3,-3,-3,1,1,-3,1,-3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,4,4,5,4,4,4,4,3,4,3,2,3,3,3,3,4,3,3,4,3,4,4,3,3,4,3,2,3,3,3,4,3,3,3,2,4,3,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,3,2,2,1,3,1,3,3,2,2,2,2,2,2,2,1,1,3,4,2,2,1,4,3,2,6,3,4,5,3,4,5,5,5,3,5,3,5,5,50,47,5,50,71,3,19,46,10,48,3,12,8,1,9,40,1,5,50,50,7,8,41,11,1,4,7,5,6,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4218,exp4.2,2,20,5,5,5,4,4,6,3500,NA,3,3,3,2,2,2,4,3,4,2,3,3,2,3,4,2,4,4,4,4,4,NA,4,2,4,2,3,3,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,3,2,2,1,-3,1,1,-3,1,-3,1,1,1,1,-3,-3,-3,1,1,1,-3,1,1,2,1,1,-3,4,3,4,4,4,2,2,2,2,3,4,2,4,3,3,4,4,3,4,4,4,3,4,2,2,3,3,3,3,4,3,2,3,3,4,4,4,3,3,4,4,2,3,2,5,5,4,4,3,4,5,5,0.5,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,4,2,1,1,4,1,4,4,4,4,4,4,3,3,4,2,3,4,4,4,2,3,4,4,2,7,5,3,5,4,5,5,3,2,3,5,5,4,5,45,73,18,51,1,1,63,10,19,49,24,62,13,23,46,11,8,63,42,53,12,23,4,10,0,58,69,19,20,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4219,exp4.2,2,20,5,5,5,1,3,3,1500,NA,3,4,2,2,2,2,4,2,4,2,4,2,2,4,4,3,4,4,2,4,2,NA,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,3,3,2,3,2,3,2,4,3,3,1,1,2,1,-3,1,2,1,2,1,1,1,1,2,-3,1,-3,-2,1,1,2,1,2,-2,4,4,4,4,5,2,2,4,2,3,4,3,3,3,4,5,3,5,4,5,4,4,5,3,2,3,3,4,5,4,4,3,2,5,3,2,4,2,2,3,5,4,5,5,4,4,3,2,3,3,4,3,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,5,4,1,3,4,2,3,4,4,4,3,3,3,3,2,2,2,3,3,4,4,3,2,4,3,8,4,5,5,5,5,3,4,3,4,6,3,3,5,76,66,31,79,13,2,70,20,42,74,13,65,22,18,49,14,10,21,80,67,50,16,16,41,18,76,66,34,22,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4220,exp4.2,2,23,5,3,3,4,4,4,2000,NA,4,4,2,4,2,2,4,2,4,4,4,2,2,3,4,2,4,4,4,3,3,NA,3,4,2,2,3,4,NA,NA,NA,NA,NA,NA,3,3,1,4,2,3,2,4,1,1,1,-3,-3,1,1,-3,-3,1,-3,1,-3,-3,1,-2,-3,-3,-3,-3,-3,-2,1,-3,1,-3,4,4,4,3,2,2,2,3,4,4,4,4,4,4,3,4,2,2,2,3,3,3,3,4,3,3,4,4,4,4,4,2,4,3,4,2,4,3,4,4,4,3,2,4,3,2,1,1,2,1,1,1,0.09,20,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,4,3,3,2,4,1,3,4,2,3,3,4,4,4,2,2,3,2,4,4,1,1,3,2,1,6,4,5,5,2,3,3,2,5,5,5,5,2,2,80,88,30,50,20,4,60,40,41,51,15,49,11,10,41,20,20,22,50,49,30,11,20,40,21,50,60,10,11,21,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4221,exp4.2,1,19,5,1,1,2,2,4,2000,NA,2,4,3,4,2,2,4,4,2,3,3,4,2,2,3,4,2,4,2,4,2,NA,4,4,3,2,4,3,NA,NA,NA,NA,NA,NA,3,3,1,3,2,3,4,4,1,1,1,-2,-3,1,1,-3,-3,-2,1,-3,-2,-2,-3,-2,-1,-2,1,-3,1,-2,2,-2,1,-2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,3,2,2,2,4,3,4,3,4,4,3,4,3,3,3,4,2,4,4,2,4,3,3,3,4,4,2,4,4,3,3,3,4,3,1,4,3,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,4,4,3,1,1,4,1,3,3,3,3,4,3,3,3,3,2,2,3,4,3,4,2,3,3,2,7,4,5,4,5,3,4,4,4,4,5,3,3,4,75,90,40,80,50,0,90,40,60,80,25,90,40,25,60,40,40,40,80,80,60,25,33,60,33,90,90,20,50,40,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4222,exp4.2,2,22,5,5,5,5,1,5,2000,NA,2,2,2,2,2,2,3,3,3,2,4,4,2,2,4,5,5,5,2,2,3,NA,5,5,5,2,5,3,NA,NA,NA,NA,NA,NA,4,4,1,4,2,4,4,4,1,1,1,1,1,-3,1,2,-1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,1,-3,1,-3,5,4,5,3,4,2,1,5,4,5,4,3,5,5,5,3,2,1,3,5,3,4,5,3,2,5,5,5,5,5,5,3,4,5,3,5,5,5,5,3,5,3,3,3,0,1,2,2,3,5,5,5,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,3,4,1,1,4,1,4,4,3,2,2,4,4,4,4,3,1,2,4,4,4,1,4,4,3,8,5,4,5,5,4,5,4,4,4,6,6,6,6,58,96,49,67,51,46,57,58,72,64,4,92,48,50,55,49,5,37,56,59,61,48,47,60,52,94,51,2,40,49,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4223,exp4.2,2,20,5,2,3,3,4,5,3000,NA,2,2,2,1,1,3,3,4,2,2,4,4,2,4,4,3,4,4,4,4,4,NA,3,4,3,2,4,4,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,4,1,1,2,-3,-2,1,-3,1,-3,-3,-3,-3,-2,1,-3,1,-3,1,-2,-3,-3,-3,2,-2,1,-2,4,4,3,4,4,2,1,1,2,4,4,3,4,4,2,4,4,2,3,3,2,3,2,3,4,4,4,3,3,3,4,2,3,4,4,2,4,3,3,4,3,3,2,3,1,3,4,2,2,1,5,4,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,2,2,1,4,2,3,3,1,2,1,2,3,3,4,2,3,3,4,2,1,2,3,3,2,8,3,5,4,5,3,4,3,5,3,6,5,3,4,50,85,30,50,30,20,70,30,70,50,0,85,30,10,70,30,30,30,50,50,70,10,50,70,30,85,70,10,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4224,exp4.2,1,22,5,3,4,4,1,3,2500,NA,3,3,1,2,3,1,2,3,3,3,2,2,2,3,2,3,2,4,2,3,1,NA,4,4,4,2,3,2,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,3,3,2,1,-3,1,1,-3,2,1,3,1,2,1,1,3,1,-3,2,1,-2,1,-3,1,-3,1,-3,3,3,2,3,4,3,2,4,2,2,2,2,3,3,4,4,4,4,4,4,3,4,2,4,3,4,3,2,3,3,4,2,4,4,4,4,2,3,4,3,3,3,3,4,5,5,3,2,2,2,4,4,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,3,1,3,3,1,3,3,3,3,3,3,4,2,3,1,2,4,2,4,3,2,2,4,2,8,5,5,5,5,2,3,4,5,5,4,5,2,3,50,49,36,56,49,3,47,48,33,36,44,81,43,47,55,39,52,14,51,39,38,49,49,33,49,80,93,39,39,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4225,exp4.2,2,20,5,5,5,4,1,7,10000,NA,2,4,3,2,2,2,4,3,2,1,4,3,2,4,4,2,3,4,2,4,3,NA,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,4,4,1,4,2,4,4,4,2,3,2,-3,-3,-2,-2,-3,-3,1,1,1,-3,-3,-3,-3,-3,1,-3,1,1,1,2,-3,1,-3,4,4,3,2,4,2,2,4,4,4,2,3,4,4,4,4,4,4,5,4,4,4,4,2,2,2,3,2,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,2,5,5,0,0,1,1,5,4,0.1,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,3,4,1,1,4,1,4,4,4,4,4,4,4,4,3,1,4,4,4,4,3,3,4,4,3,8,6,6,6,5,5,5,5,4,4,4,4,3,3,50,50,40,50,40,10,50,50,60,50,20,50,40,20,60,40,40,40,50,50,50,20,30,50,50,50,50,20,40,50,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4226,exp4.2,2,22,7,4,3,4,3,6,2500,NA,3,4,2,4,2,3,4,2,3,3,2,4,2,4,3,4,4,4,2,4,4,NA,5,5,4,2,5,3,NA,NA,NA,NA,NA,NA,4,4,1,4,2,4,4,4,1,1,2,-1,-2,1,3,-3,-1,1,3,1,-3,-1,-3,-2,-3,-3,-2,2,3,1,3,-3,3,-1,5,5,4,5,5,2,2,2,1,5,3,5,5,5,4,2,2,1,2,4,3,3,4,3,2,3,3,4,3,3,5,2,3,4,3,4,4,4,4,4,4,2,2,2,0,1,0,0,0,1,5,5,0.1,5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,4,3,2,1,4,1,3,4,4,3,4,4,4,3,3,2,2,2,4,3,3,3,4,3,3,8,6,6,6,6,5,6,6,6,6,6,6,6,6,90,100,20,90,30,0,100,50,70,90,10,100,20,10,70,50,30,20,90,90,70,10,50,70,30,100,100,10,20,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4227,exp4.2,1,22,5,5,5,3,3,6,10000,NA,2,2,2,4,2,2,4,3,2,2,4,4,2,2,2,4,1,4,2,2,4,NA,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,4,4,1,4,1,4,3,3,1,1,2,-2,-3,-3,2,-3,-2,-3,-3,1,-3,-3,-3,-3,-3,-3,1,1,1,1,1,-2,1,-2,4,4,4,4,3,4,3,2,3,4,4,4,4,4,2,3,3,2,2,4,3,4,3,4,4,4,4,4,3,4,4,3,4,4,2,1,4,4,4,4,4,2,3,3,2,2,1,2,2,2,3,3,0.1,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,7,4,5,5,5,5,4,4,5,5,5,5,4,5,100,100,19,95,21,0,96,51,74,96,2,97,23,3,69,25,16,29,96,98,68,1,24,75,22,98,100,5,19,13,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4228,exp4.2,1,21,5,3,2,1,1,4,4000,NA,5,5,5,3,2,2,2,1,5,1,5,2,3,2,3,3,3,2,3,2,3,NA,5,5,4,2,1,1,NA,NA,NA,NA,NA,NA,4,4,1,3,1,3,2,4,2,2,-2,2,1,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,3,-3,-3,-3,2,3,-3,-1,5,5,5,5,5,3,4,4,5,4,4,3,5,5,5,4,5,3,5,5,3,5,4,5,1,4,3,5,3,5,5,1,5,5,5,5,5,5,4,4,5,5,5,2,5,2,3,2,5,2,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,5,2,1,1,1,1,4,4,3,2,4,4,2,1,1,1,4,4,1,4,2,1,1,4,1,8,4,4,5,4,5,5,5,5,5,6,5,6,6,100,77,15,100,1,15,20,85,81,100,6,91,7,4,6,83,0,11,100,100,100,1,92,100,6,86,88,2,30,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4229,exp4.2,2,22,6,2,3,2,2,3,600,NA,2,4,1,3,2,2,4,3,1,3,2,5,2,4,2,1,4,4,2,4,3,NA,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,3,3,1,4,2,3,3,2,2,2,3,-2,-1,1,-3,-2,-2,-2,3,2,-2,-1,-2,-1,-1,-2,-1,1,1,-1,2,-2,2,-2,5,4,4,5,4,1,1,1,2,3,4,5,5,5,2,1,2,2,1,4,1,5,3,3,4,3,3,3,3,3,3,2,3,4,4,3,3,3,3,4,4,4,5,4,3,2,2,2,1,1,5,4,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,4,2,1,1,3,1,3,3,4,3,3,3,3,3,3,1,2,3,2,2,3,1,2,4,2,7,2,5,5,5,5,5,5,5,5,5,4,4,3,50,45,20,50,9,1,76,35,1,71,4,44,3,5,35,15,21,40,50,50,82,4,37,2,12,62,80,14,30,10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4230,exp4.2,2,24,7,4,3,4,2,7,1000,NA,2,4,3,4,2,3,3,3,3,3,4,4,2,4,4,4,3,4,3,3,4,NA,4,4,3,3,4,4,NA,NA,NA,NA,NA,NA,3,3,1,3,2,3,3,3,1,1,2,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,1,-3,-3,-3,1,-3,-3,1,1,2,-3,2,-3,4,4,4,4,4,2,2,3,2,4,4,3,4,4,3,2,2,3,4,4,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,1,4,4,4,4,4,3,3,3,2,1,1,1,2,2,5,4,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,3,2,2,3,2,3,3,3,3,3,3,3,3,2,2,2,3,4,2,3,2,4,2,4,6,2,5,5,5,5,5,4,3,3,6,5,5,3,20,50,50,80,10,1,50,80,2,80,20,50,50,20,5,30,10,50,50,80,20,20,30,2,20,20,50,20,50,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4231,exp4.2,2,21,5,1,3,1,1,4,2000,NA,3,3,4,3,2,3,4,4,3,2,3,3,2,3,4,3,2,3,3,2,2,NA,4,4,3,4,4,3,NA,NA,NA,NA,NA,NA,3,3,2,3,2,3,2,3,2,2,2,-3,-3,1,2,1,-3,-3,1,-3,-3,1,1,-3,-3,1,-3,1,1,1,1,1,1,-3,4,4,3,4,4,2,1,3,1,4,3,4,4,4,4,4,2,2,3,4,4,4,4,3,2,2,4,4,4,4,4,3,3,3,3,3,3,2,4,3,3,4,4,4,4,3,3,4,4,4,5,5,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,4,4,1,1,4,1,3,3,2,3,4,3,4,3,3,3,3,3,3,3,2,3,4,4,3,7,4,5,5,4,5,5,5,5,5,4,5,4,4,77,67,11,63,21,4,37,24,30,52,14,55,6,4,48,30,16,13,57,59,48,13,36,24,15,49,55,14,11,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4232,exp4.2,2,20,5,6,5,4,4,8,3500,NA,3,4,2,4,1,2,2,4,3,4,2,4,2,4,2,3,4,4,2,4,4,NA,3,4,3,2,1,3,NA,NA,NA,NA,NA,NA,4,3,1,4,2,3,4,4,2,1,3,-3,-2,-3,-2,-2,-3,-3,2,2,-2,1,-3,-3,-2,1,-2,1,1,-3,2,-3,2,-3,4,4,4,5,4,2,2,4,2,3,4,2,4,3,3,2,3,3,4,4,3,4,3,3,3,3,4,4,5,4,3,3,4,5,2,2,4,4,5,4,4,3,4,3,3,4,1,1,2,2,4,4,0.1,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,4,3,3,3,3,1,4,4,4,1,4,4,4,3,2,2,2,4,3,4,3,1,2,4,2,8,6,6,6,5,6,5,6,5,6,6,6,6,6,80,90,40,50,15,3,90,60,70,50,10,90,30,10,60,10,15,30,50,80,60,5,10,75,20,90,85,15,20,10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4233,exp4.2,1,23,6,5,5,5,4,7,6000,NA,1,4,3,4,2,4,2,5,2,2,5,2,2,4,4,5,4,4,4,2,5,NA,5,4,4,3,4,3,NA,NA,NA,NA,NA,NA,4,3,2,3,2,4,3,4,2,1,2,-3,-3,1,-3,-3,-2,3,-2,2,-2,1,-3,2,-3,2,-2,-3,2,1,3,2,3,-2,2,5,3,4,2,4,4,4,2,2,2,4,4,4,4,4,4,1,4,4,4,5,4,4,2,2,4,4,5,4,5,3,5,4,1,1,4,2,3,3,2,4,3,4,5,3,2,5,4,3,2,1,0.05,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,5,2,1,2,2,1,4,4,2,2,2,4,4,2,1,1,2,3,1,3,1,1,1,4,2,8,5,3,5,2,3,4,3,2,4,3,2,2,2,30,15,20,30,30,0,10,50,10,30,20,15,20,20,10,50,30,20,30,30,10,20,50,10,30,10,15,20,20,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,4234,exp4.2,2,23,6,3,4,2,4,4,3000,NA,3,2,2,2,2,1,5,3,3,1,4,4,2,3,4,4,2,4,1,4,3,NA,2,4,2,2,4,4,NA,NA,NA,NA,NA,NA,3,3,1,4,1,2,3,4,2,2,2,-2,-2,-2,-2,-2,-2,1,2,-3,-1,3,-3,-2,-2,1,-1,1,1,-1,2,-1,2,-2,4,3,3,4,4,2,3,4,2,5,4,4,5,4,1,2,2,2,2,5,2,5,3,4,3,3,2,4,5,4,4,4,4,5,2,1,2,3,3,4,4,5,4,5,1,2,1,1,1,0,2,1,0.05,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,3,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,4,4,8,2,4,4,2,2,1,3,1,1,1,1,1,1,3,70,8,7,13,40,11,70,5,6,46,53,10,66,5,66,14,12,4,9,9,64,63,5,9,30,41,41,7,7,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
