"lhs" "op" "rhs" "est.std" "se" "z" "pvalue" "ci.lower" "ci.upper"
"22" "FW" "=~" "FW8" 0.496115561083853 0.0363353074044875 13.6538148848187 0 0.424899667203866 0.56733145496384
"23" "FW" "=~" "FW12" 0.444354850635279 0.0378007033421421 11.7552006007224 0 0.370266833494398 0.51844286777616
"24" "FW" "=~" "FW16" 0.629831944117431 0.0324584745494333 19.4042373481913 0 0.566214503007432 0.69344938522743
"25" "FW" "=~" "FW21" 0.53856779883568 0.0350866112652288 15.3496669930449 0 0.469799304416274 0.607336293255085
"26" "FW" "=~" "FW23" 0.565560926282801 0.0342894028569474 16.4937525637957 0 0.498354931631799 0.632766920933803
"27" "FW" "=~" "FW26" 0.354064445626991 0.0400859470684409 8.83263266856281 0 0.275497433086668 0.432631458167314
"28" "FD1" "~~" "FD1" 0.708440150451856 0.0355145361655845 19.9478925234669 0 0.638832938639665 0.778047362264047
"29" "FD5" "~~" "FD5" 0.531155274385659 0.0383347481888213 13.8557131448837 0 0.456020548579157 0.606290000192161
"30" "FD9" "~~" "FD9" 0.476130325618517 0.0388485181404502 12.2560743217322 0 0.399988629210484 0.552272022026551
"31" "FD13" "~~" "FD13" 0.637867759351173 0.0370031052365229 17.2382224484659 0 0.565343005771443 0.710392512930903
"32" "FD17" "~~" "FD17" 0.792244564363111 0.0324614623152191 24.4056954880827 0 0.728621267339777 0.855867861386445
"33" "SD2" "~~" "SD2" 0.623150968300128 0.0461437909771465 13.504546442852 0 0.532710799874777 0.713591136725479
"34" "SD6" "~~" "SD6" 0.959164698411506 0.0181935979871829 52.7199017526506 0 0.923505901607427 0.994823495215585
"35" "SD10" "~~" "SD10" 0.683163960518858 0.0431123833804122 15.8461190718871 0 0.598665241805567 0.76766267923215
"36" "SD14" "~~" "SD14" 0.86861304295081 0.0307067214879605 28.2873911919049 0 0.808428974751105 0.928797111150515
"37" "SD18" "~~" "SD18" 0.932362512498285 0.0229919407014587 40.5517100363403 0 0.887299136788745 0.977425888207825
"38" "SD22" "~~" "SD22" 0.806646761608199 0.0358159066200953 22.5220254833815 0 0.736448874559163 0.876844648657236
"39" "SD24" "~~" "SD24" 0.80588931396403 0.0358695480547544 22.4672279877586 0 0.735586291634983 0.876192336293078
"40" "UP3" "~~" "UP3" 0.788877914513643 0.0326046214609033 24.1952790483889 0 0.72497403072071 0.852781798306575
"41" "UP7" "~~" "UP7" 0.864988750012688 0.0279727351795473 30.9225660079583 0 0.810163196511699 0.919814303513678
"42" "UP11" "~~" "UP11" 0.537780821920775 0.0380350699803424 14.1390780192784 0 0.463233454609843 0.612328189231707
"43" "UP15" "~~" "UP15" 0.831631581959204 0.0303006589325076 27.445989996838 0 0.772243381743657 0.891019782174751
"44" "UP19" "~~" "UP19" 0.519038769367246 0.0381718417417309 13.5974253712734 0 0.444223334329891 0.593854204404601
"45" "UP20" "~~" "UP20" 0.807849738144252 0.0316636184137739 25.5135003077486 0 0.745790186433036 0.869909289855468
"46" "UP25" "~~" "UP25" 0.655487144333481 0.0366355625434179 17.8920998840032 0 0.583682761195017 0.727291527471945
"47" "UP27" "~~" "UP27" 0.91421221047163 0.0232973179400112 39.2410925938194 0 0.868550306372829 0.959874114570431
"48" "FW4" "~~" "FW4" 0.785761476002243 0.0345172881934319 22.7642876114399 0 0.718108834299127 0.853414117705359
"49" "FW8" "~~" "FW8" 0.753869350050454 0.0360530227717014 20.9100178596447 0 0.683206723884116 0.824531976216791
"50" "FW12" "~~" "FW12" 0.802548766716899 0.0335938521725168 23.889751094799 0 0.736706026356803 0.868391507076995
"51" "FW16" "~~" "FW16" 0.603311722169257 0.04088676816164 14.7556715606416 0 0.523175129128204 0.683448315210311
"52" "FW21" "~~" "FW21" 0.709944726057291 0.0377930375237506 18.7850665777032 0 0.635871733644369 0.784017718470213
"53" "FW23" "~~" "FW23" 0.68014083866214 0.0387854931104276 17.5359595590466 0 0.604122669043076 0.756159008281205
"54" "FW26" "~~" "FW26" 0.874638368342852 0.0283860178090774 30.8122954838405 0 0.819002795772547 0.930273940913156
"55" "FD" "~~" "FD" 1 0 NA NA 1 1
"56" "SD" "~~" "SD" 1 0 NA NA 1 1
"57" "UP" "~~" "UP" 1 0 NA NA 1 1
"58" "FW" "~~" "FW" 1 0 NA NA 1 1
"59" "FD" "~~" "SD" 0.311127424379737 0.050249692198123 6.19162846118604 5.95457683161271e-10 0.212639837437192 0.409615011322281
"60" "FD" "~~" "UP" 0.280473116552763 0.0463193013689664 6.05521042553285 1.40234224232927e-09 0.189688954080532 0.371257279024994
"61" "FD" "~~" "FW" -0.00402428901757878 0.0507903532771039 -0.0792333338502869 0.936847031349165 -0.103571552202768 0.0955229741676107
"62" "SD" "~~" "UP" 0.127557660655675 0.0528883784728823 2.41182778407696 0.0158727769567624 0.0238983436481025 0.231216977663248
"63" "SD" "~~" "FW" 0.183772186207966 0.0541214351994107 3.39555271457338 0.000684901837025409 0.0776961224255029 0.28984824999043
"64" "UP" "~~" "FW" 0.149088969341273 0.0499216265254246 2.9864605726607 0.00282227228704124 0.0512443793017815 0.246933559380765
