"lhs" "op" "rhs" "est.std" "se" "z" "pvalue" "ci.lower" "ci.upper"
"27" "FW" "=~" "FW26" 0.336823291836279 0.0416397718381265 8.08898024575328 6.66133814775094e-16 0.255210838709086 0.418435744963473
"28" "FD1" "~~" "FD1" 0.388187318373186 0.0284268509885077 13.6556567074602 0 0.332471714241824 0.443902922504547
"29" "FD5" "~~" "FD5" 0.465393282418516 0.0303872961175166 15.3153897147908 0 0.40583527644063 0.524951288396402
"30" "FD9" "~~" "FD9" 0.259004174182869 0.0247276528766013 10.4742724865712 0 0.210538865122522 0.307469483243216
"31" "FD13" "~~" "FD13" 0.479457249259008 0.0306944907773392 15.620303094032 0 0.419297152811627 0.53961734570639
"32" "FD17" "~~" "FD17" 0.878137221459087 0.0250788543941812 35.0150452511432 0 0.828983570072968 0.927290872845206
"33" "SD2" "~~" "SD2" 0.552978732975933 0.0379441527728744 14.573490052234 0 0.478609560117214 0.627347905834653
"34" "SD6" "~~" "SD6" 0.930453843853823 0.0213808953970811 43.5180017755873 0 0.888548058918326 0.97235962878932
"35" "SD10" "~~" "SD10" 0.423826926102444 0.0400412033558914 10.5847699514776 0 0.345347609627253 0.502306242577636
"36" "SD14" "~~" "SD14" 0.96922580448196 0.0147097849838319 65.8898689237997 0 0.940395155693321 0.998056453270598
"37" "SD18" "~~" "SD18" 0.999133803225317 0.00253128910201023 394.713429782419 0 0.994172567750918 1.00409503869972
"38" "SD22" "~~" "SD22" 0.990433076426614 0.00835096487561806 118.601034871831 0 0.974065486034244 1.00680066681898
"39" "SD24" "~~" "SD24" 0.947370621101254 0.0188769139228865 50.1867320564861 0 0.910372549673134 0.984368692529374
"40" "UP3" "~~" "UP3" 0.923770145742817 0.0230949035152653 39.9988744327173 0 0.878504966626469 0.969035324859164
"41" "UP7" "~~" "UP7" 0.797590200457929 0.0338464735355552 23.5649424339606 0 0.731252331324553 0.863928069591305
"42" "UP11" "~~" "UP11" 0.65874083239706 0.0390885458146908 16.852528500804 0 0.582128690392222 0.735352974401898
"43" "UP15" "~~" "UP15" 0.740059486473705 0.0365151531966767 20.267188322821 0 0.668491101318256 0.811627871629154
"44" "UP19" "~~" "UP19" 0.613673371469329 0.0401374201500171 15.2893078124023 0 0.535005473542944 0.692341269395715
"45" "UP20" "~~" "UP20" 0.869097071445943 0.0289209652634637 30.0507629509824 0 0.81241302113142 0.925781121760465
"46" "UP25" "~~" "UP25" 0.902188348860631 0.0256992448453989 35.105636538661 0 0.851818754533773 0.952557943187489
"47" "UP27" "~~" "UP27" 0.633116330857549 0.0397086935668673 15.9440231845305 0 0.555288721593352 0.710943940121746
"48" "FW4" "~~" "FW4" 0.971035596246487 0.0151093587678465 64.2671612453137 0 0.941421797232014 1.00064939526096
"49" "FW8" "~~" "FW8" 0.629468433003848 0.0423166367135255 14.8751999660373 0 0.546529349098472 0.712407516909223
"50" "FW12" "~~" "FW12" 0.866730721201098 0.0299452093753925 28.9438858261361 0 0.808039189315818 0.925422253086378
"51" "FW16" "~~" "FW16" 0.621805263931726 0.0425831007526388 14.602160315749 0 0.538343920106514 0.705266607756939
"52" "FW21" "~~" "FW21" 0.927953411498203 0.023068994661349 40.225134433489 0 0.882739012802412 0.973167810193993
"53" "FW23" "~~" "FW23" 0.587603625642332 0.0437467308026846 13.4319437100948 0 0.501861608827701 0.673345642456963
"54" "FW26" "~~" "FW26" 0.886550070076573 0.028050489828414 31.6055111871356 0 0.831572120264174 0.941528019888971
"55" "FD" "~~" "FD" 1 0 NA NA 1 1
"56" "SD" "~~" "SD" 1 0 NA NA 1 1
"57" "UP" "~~" "UP" 1 0 NA NA 1 1
"58" "FW" "~~" "FW" 1 0 NA NA 1 1
"59" "FD" "~~" "SD" 0.802399377488447 0.0276460605055429 29.0240042456527 0 0.748214094583168 0.856584660393726
"60" "FD" "~~" "UP" 0.11779058933601 0.0473141173008994 2.48954426407044 0.0127906990087709 0.025056623465944 0.210524555206076
"61" "FD" "~~" "FW" -0.18562311379369 0.0476869681152983 -3.89253335093326 9.92028568969072e-05 -0.279087853831584 -0.0921583737557951
"62" "SD" "~~" "UP" 0.0605870816506924 0.0532246956662186 1.13832650224333 0.254984171521213 -0.0437314049432012 0.164905568244586
"63" "SD" "~~" "FW" -0.147798547803806 0.0538318311872464 -2.74556047127042 0.00604076335754211 -0.253306998152649 -0.0422900974549631
"64" "UP" "~~" "FW" 0.282932727077177 0.0510074925939138 5.54688561795598 2.90802844027382e-08 0.182959878651412 0.382905575502941
